Unnamed: 0,Nama Pelanggan,Produk,Ulasan,Rating,label
1095,Frilasita,Meja Tv Minimalis / Meja TV Minimalis Kabinet / TV Stand Cabinet,Sayang pengirimannya delay,3,0
289,j***n,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,"okelah barangnya bagus, pemasangan gampang cuma agak ngeri aja kalo disenderin bgt",5,1
1097,Frz,Meja Gaming/Meja PC/Meja Kantor/Meja Belajar/Meja Permainan Komputer,"barang ada cacat dibagian rangka
lubang mur tidak dibor dengan baik
kaki ga stabil harus diganjel
bagian belakang meja flat tidak seperti di deskripsi",2,0
1101,F***x,MEJA NAKAS KECIL / BED SIDE TABLE MINIMALIS SERBAGUNA / Meja Sudut,"cat putih banyak yg kotor dan gk bisa dibersihkan, kayu banyak cat nya yg lecet",3,0
292,Rizki,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,real pict dan bahan nya bagus,5,1
1106,S***o,Saklar Pintar / Saklar Listrik / Smart BREAKER ON OFF Switch Wireless,barang Ok tapi penjual tidak ada tambahan packaging sama sekali walaupun berupa plastik ..atau Bubble wrap dus juga tidak dilakban jadi bisa kebuka,3,0
293,Lady,Rak Sepatu Kayu Minimalis / Rak Serbaguna Rak Lemari Sepatu HD087,respon cukup cepat.dan makasih atas barang kiriman nya,5,1
294,Yuliana,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"pengiriman cepat, barang sesuai pesanan, murah",5,1
1107,Gita,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,pengiriman telat. kualitas barang kayak barang bekas. bautnya kurang. rugiiii,1,0
1108,Y***i,Meja kerja/belajar/komputer/laptop/desktop/studi dengan kursi gratis,Kualitas kayu sangat tipis Dan kurang kuat utk sebuah meja kerja,1,0
295,S***a,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,Barangnya worth it sesuai deskripsi dan foto cuma pengirimannya telat sehari,5,1
1109,arthur,Rak Sepatu Kayu Minimalis / Rak Serbaguna Rak Lemari Sepatu HD087,"model ok , harga sesuai kualitas.",3,0
296,Natalia,MEJA NAKAS KECIL / BED SIDE TABLE MINIMALIS SERBAGUNA / Meja Sudut,"Reaksi cepat, kualitas OK",5,1
1111,A***i,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,kualitas bahan kayu serbuk dan finishing hpl kurang terlihat mewah,3,0
297,Natalia,Meja Ruang Tamu Meja Samping Tempat Tidur Meja Sofa Kayu Meja Nakas,"Reaksi cepat, kualitas OK",5,1
298,A***o,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"Brang tiba sesuai pesanan real picture
Seller ramah n fast respons 👍",5,1
1112,Abee,Homedoki Meja Belajar Minimalis/ Meja Komputer/ Meja Kantor/ Meja kayu,Ditunggu 2 mnggu ga sampe2 terus ternyta hilang ktanya,1,0
1116,yeni,Rak Sepatu Kayu Minimalis / Rak Serbaguna Rak Lemari Sepatu HD087,"Barang tidak dikirimkan, pesen 2 barang yang ini tidak dikirimkan. Maaf sy kasih bintang 1 dulu sebelum barang yg saya beli datang, admin plin plan dan tidak solusi",1,0
299,V***Y,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,Tidak ada ulasan,5,1
1117,yeni,Coffee Table / Meja Tamu Minimalis Samping/ Meja Kopi/ Meja Samping,"Beli 2 barang, dikirim cuma 1. Barang satu lagi harga 450rb malah gk dikirimkan. Admin toko ngomongnya plin plan, gk selesaikan masalah.",1,0
300,u***i,Meja Rias Putih / Meja Rias Minimalis / Dressing Table Meja Kosmetik,"Barang dtg tepat waktu, perakitqn jg gampang, thank you seller",5,1
1121,h***i,Laci Kabinet Penyimpanan Lemari Kayu / Lemari Laci Kayu / Drawers Rack,"laci nya tdk ada rel nya.
dan tdk sesuai gambar yah di estelase",3,0
301,A***i,Rak Susun Serbaguna / Rak Buku / Rak Ruang Tamu / Rak Kamar Tidur,"material bagus , bahan lengkap, seller respon cepat dan pengiriman jg cpt, mantapp 👍👍",5,1
303,Aries,Kursi Lipat Camping /Kursi Lipat Outdoor /Portable Kursi /Bangku Lipat,pas banget buat duduk di taman,5,1
1124,elvis,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,sudut meja agak tajam,3,0
1126,d***e,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"pengiriman super lama, kemaasan ala kadarny shingga ada bagian2 pd rusak.",3,0
304,Risky,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,"Agak susah pasangnya, soalnya mau sempurna dan nggak ngasal. Cukup kokoh buat di dalam kamar.
Sayangnya dari beli dua, ada satu yang besi di tengah kurang satu.",4,1
1128,Nur,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,Nungguin Lama Barang tidak sampai... penjual ga fu ke pengiriman klo ga diminta...,3,0
305,Dr,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,Sayang tidak disertai manual perakitannya. Setelah berhasil dirakit ya keren juga yg kristal ini krn tidak biasa. Semoga next time better.,5,1
306,H,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,"BARANG SDH DITERIMA DG KONDISI BAGUS DLM DUS, TRIMS.",5,1
1129,Sasongko,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Tidak ada ulasan,3,0
307,Merli,Lemari Dinding Dapur / Lemari Kabinet Dapur / Kitchen Set Minimalis,semoga kuat awettt,5,1
1132,Robbi,Coffee Table / Meja Tamu Minimalis Samping/ Meja Kopi/ Meja Samping,Tidak ada ulasan,3,0
1144,ryandi,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Tidak ada ulasan,2,0
308,D***i,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,good,5,1
1145,andhreangie,Meja Rias LED Minimalis / Meja Rias LED / Meja Lantai / Meja Kamar LED,ingin ku berkata tapi lagi puasa,1,0
309,Agus,Rak Mesin Cuci/Rak Serbaguna/Rak Laundry/Rak Cuci/Toilet Organizer,"Barang hilang di pengiriman, tapi duit balik karena pakai asuransi.",5,1
1146,Riza,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,Udah nunggu lama padahal tiba2 dibatalin,1,0
310,Agus,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"Barang hilang di pengiriman, tapi duit balik karena pakai asuransi.",5,1
311,Saldi,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"barang bagus, pengiriman cepat",5,1
1150,Vonny,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,Tidak ada ulasan,3,0
1151,Joe,MEJA NAKAS KECIL / BED SIDE TABLE MINIMALIS SERBAGUNA / Meja Sudut,"Barang yang dipesan ada (2) dua unit tetapi yang datang hanya (1) satu unit. 
Estimasi pengiriman barang tidak tepat, barang tidak dikirim tepat waktu. Baru ada pengirima...",1,0
312,Vayanrogabe,Rak Sepatu Susun Serbaguna Dengan Sofa / Rak Sepatu Scandinavian,"kualitas sederhana
tapi bagus",5,1
1162,Dermawan,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,barang kurang bagus gampang peot dan ribet sekali untuk memasangnya. tdk rekomen untuk beli,2,0
313,d***o,Meja Console / Rak Sofa Persegi / Meja Konsol Minimalis/ Rak Corner,"baut nya ga masuk 1 tapi masih lumayan stabil, overall oke 👍",5,1
1164,M***e,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,"Sambungan ringkih ya.Tidak stabil sama sekali. Pemasangan juga tidak mudah. TOTALLY not worth it. Besi2nya juga tidak lurus. Raknya sangat kasar, bukan kertas mulus",1,0
314,Nur,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,saran masang 2 org jangan sendirian kaya saya. susah jatoh2an mulu ga ada yg megangin. btw punya saya sedikit gompal kayunya. kaya abis kebentur sana sini,5,1
1166,Adin,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Tidak ada ulasan,2,0
315,Adityo,Meja Lipat Portable/ Meja Makan portable/ Meja Lipat Besi/ Meja Kayu,okoce,5,1
1167,V***y,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"SELOW RESPON KACIDA,,,, 2MINGGU HADEUH,,,
KURSI GADA KAKI NYA",1,0
316,Leo,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,bagus dan kokoh,5,1
1168,Supian,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,Tidak ada ulasan,1,0
317,jason,Meja Komputer / Gaming Table/ Meja Belajar / Meja Kerja Meja PC Gaming,"Mantap, cuma ada goresan sedikit-sedikit di pinggir meja",5,1
1171,S***e,Meja Tamu Minimalis / Ruang Tamu Meja Kopi / Coffee Table / Meja Bulat,Sblmnya pernah beli dan sampai 3 bulan kondisi masih ok. yg ini beli br 1bln dan pelapis meja nya sdh mengkerut,2,0
318,Putri,Meja Rias Putih / Meja Rias Minimalis / Dressing Table Meja Kosmetik,"Senangnya bisa beli disini. Adminnya ramah, komunikasinya lancar selalu update informasinya. Kurirnya juga baik mau jalan angkat barang krn lg dicor jalannya lumayan nanj...",5,1
319,Arra,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"Kualitas barangnya bagus bgt, no cacat, pemasangan nya juga mudah asal bener” ikutin cara merakitnya karna buku panduannya detail bgt jelasinnya… sukses selalu tokonya ☺️...",5,1
1176,R***h,Lemari Sepatu Susun Minimalis / Rak Sepatu Kapasitas Besar/ Rak Sepatu,"maaf keliatannya tdk akan thn lama, kualitas barang kurang bagus. ringkih",3,0
1178,maftukhatusolikhah,MEJA NAKAS KECIL / BED SIDE TABLE MINIMALIS SERBAGUNA / Meja Sudut,Tidak ada ulasan,1,0
320,Y***s,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,Rak dapur sudah diterima dalam kondisi baik dan sudah dirakit.,5,1
1181,Yenny,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"saya cuma terima 1 kaki saja, 4 kaki meja yang lain tidak ada",1,0
321,r***l,Rak Sepatu Susun Serbaguna Dengan Sofa / Rak Sepatu Scandinavian,ada rupa ada harga,5,1
1187,F***n,Meja Tv Minimalis / Meja TV Minimalis Kabinet / TV Stand Cabinet,"barang sesuai, sayang pengiriman bener2 mengecewakan, lama",2,0
322,f***i,Meja Ruang Tamu Meja Samping Tempat Tidur Meja Sofa Kayu Meja Nakas,👍🏼👍🏼👍🏼,5,1
1205,perbawa,Rak Sepatu Susun Serbaguna Dengan Sofa / Rak Sepatu Scandinavian,"pesan alas duduk hitam dikirim putih dah gitu kucel lagi, packing juga gak di tambah pelindung, alhasil jebol sana sini yg mengakibatkan produk boncel sana sini, baut peg...",1,0
323,Fandi,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,"Bagus masyaAllah, semoga awet",5,1
1206,Lukas,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"tidak terdapat kaki penyangga pada kursi, harap dpat ditindaklanjuti",1,0
324,Wiky,Rak Mesin Cuci/Rak Serbaguna/Rak Laundry/Rak Cuci/Toilet Organizer,"problem di ilembar nstruksi pasang yg tidak jelas dan baut/mur yg disediakan kurang, sudah diberikan kurangnya, kualitas sesuai harga tetapi foto berbeda dengan barang ak...",4,1
325,Wiky,Rak Dapur Susun Minimalis Rak Oven Microwave Bumbu Dapur Serbaguna,kualitas sesuai harga tetapi foto/gambar tidak sama barang aktual,4,1
1207,Khalis,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,dr kemasan sdh bagus dan cuman syg gak mampu menahan beban diatas 90kg.saya baru naik aja anak tangganya lgsg bengkok sedikit.,3,0
1208,Muhammad,Meja Rias Lampu LED / Meja Rias Kaca Sliding Minimalis / Meja Kosmetik,"banyak cacatnya, lubang baut tidak presisi, ada beberapa lembar lecet, disamping kaca ada warna buram yg tidak bisa hilang., tidak dikasih kursi padahal gambarnya ada kur...",2,0
327,s***i,Lemari Dapur/ Bufet Rak/ Dapur Rak Multifungsi/ Lemari Dapur Serbaguna,Tidak ada ulasan,5,1
1211,dradjat,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,Delivery terlambat 4 hari resppnse ke toko hanya dijawab dg mesin sdg sibuk melayani pelanggan dr awal sdh diinfo tdk ada update di drlivery tp disuruh tunggu …. Jd kebab...,3,0
328,s***i,Rak Sepatu Kayu/Rak Sepatu Minimalis/Rak Sepatu Susun/Rak Multifungsi,Tidak ada ulasan,5,1
1212,Jenny,Meja anak-anak / Meja Belajar / Meja Tulis/ Meja belajar minimalis,pecahhh!!!,2,0
330,Kevin,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"Bagus buat harganya, kualitas ok👍👍",5,1
1225,c***i,Kursi Cafe Minimalis Dengan Bantal Kulit / Kursi Kantor / Kursi Bar,kakinya remuk 1,3,0
331,jimmi,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"Ternyata mungil bentuknya, TV 43 inch penuh bgt…",5,1
1227,Mas,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,Ada partisi patah,3,0
333,A***n,Lemari Rak Sepatu Kayu Dengan Rak Serbaguna Rak Sepatu Minimalis,mantabbn sesuai deskripsi dan lumayan ringkas... sedikit lecet aja dan pengirimannya cepat,4,1
334,A***f,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,"susah masangnya, setelah berusaha akhirnya berhasil",5,1
1236,Bungkusnasiku,Rak Buku Minimalis Kayu Serbaguna Susun Lemari Multifungsi HD090,pelayanan yg tidak memuaskan. not rekomended...barang di beli 2 tp yg dikirim cuma 1 item. dikirim lsg tanpa pemberitahuan terlebih dahulu apakah pembeli mau melanjutkan...,1,0
336,Ganjar,Tingkatkan Kabinet Sepatu Kayu Minimalis / Rak Sepatu Kayu Multifungsi,kualitas produk bagus. pengiriman cepat.,5,1
1238,Bungkusnasiku,Homedoki Meja Belajar Minimalis/ Meja Komputer/ Meja Kantor/ Meja kayu,saya agak menyesal bertransaksi dg toko ini. seller tdk berkualitas. ditanya di awal..apakah stock ada. di jawab jika kk bisa check out berarti barang ready. eh setelah s...,1,0
1253,dedi,Homedoki Ultrasonic Cleaning Machine / Pembersih Cuci Peralatan Kecil,biasa saja sih... tes pakai air biasa gak ada kotoran yg jatuh cuma getar doank,3,0
337,Harry,Tangga Lipat Besi Padat dengan 3/4 langkah Tangga Baja Rumah Tangga,"sesuai pesanan, packing aman, ga perlu rakit, cepat sampai. Recommended toko, recommended kurir",5,1
1255,W***u,Laci Kabinet Penyimpanan Lemari Kayu / Lemari Laci Kayu / Drawers Rack,"Tidak sesuai dengan deskripsi produk yg tidak ada rell kit nya . 
Sangat kecewa belanja disini",1,0
338,B***g,Meja Lipat Camping /Aluminium Meja Portabel / Meja Lipat Outdoor,"bagus, semoga awet.",5,1
339,M***d,Kursi Lipat Portable/ Bangku Lipat Camping/ Kursi Makan kayu Minimalis,"desain bagus, kokoh, lipatan praktiss",5,1
1256,Pria,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,BAGIANBATAS TIDAK ADA BOLONG UNTUK PENUTUP,1,0
340,Lukman,Homedoki Meja Belajar / Meja komputer / Meja Kerja / Meja Kantor Kayu,"mejanya baugus, cuma pengiriman sangat lama",4,1
1258,Chandra,"Kabinet penyimpanan kayu / Lemari Multifungsi/ 4,5,6 Tier Laci Kabinet","Beli yang 6 tingkat terbagi 2, pemasangan perlu kesabaran manualnya kurang detail",2,0
341,rahman,Homedoki Meja Belajar / Meja komputer / Meja Kerja / Meja Kantor Kayu,"bagus sesuai yg ikilankan,toko nya respon,terimakasih,pengiriman nya cepat",5,1
1261,Mohamad,Laci Kabinet Penyimpanan Lemari Kayu / Lemari Laci Kayu / Drawers Rack,"Barang dikirim dalam keadaan part tidak lengkap (4 bagian tidak ada), 1 part rusak, ada bagian yang gak sesuai gambar (tidak ada lubang pemasangan), ada bagian yang gak p...",1,0
342,Y***a,Meja Rias Lampu LED / Meja Rias Kaca Sliding Minimalis / Meja Kosmetik,"sesyai ekspectasi, petunjuk perakitan cukup jelas. walaupun effort juga. 2 jam baru kelar hehehe",5,1
1262,W***u,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,tidak ada besi penyangga kekuatan meja,3,0
1263,LUKMAN,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"Barangnya Ok, cuman pengiriman nya lamaa",3,0
343,Junaidi,Rak Gantung Baju Kayu/Stand Hanger/Rak Gantungan/Rak Baju/Rak Pakaian,"bagus pas semuanya, ga perlu modif modif. 
ada cacat sedikit di rangka tapi ga papa.. overall bagus",5,1
344,Isnaini,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,bagus kokoh mudah rakitnya cakep! rekomendasi bgt ini ya,5,1
1266,w***n,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,barang hilang !,1,0
345,M***M,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,"Keren barangnya, buat pasang mur pun dikasih 2 tipe obeng, jadi bener2 gk perlu nyiapin apa2, tinggal bongkar dari dus dan rakit, panduannya juga mudah",5,1
1271,yayang,Meja Tv Minimalis / Meja TV Minimalis Kabinet / TV Stand Cabinet,"Kakinya kurang 1, beberapa ada yg somplak papannya",3,0
347,f***s,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,"barang sesuai,",5,1
1276,michael,Kursi Lipat Portable/ Bangku Lipat Camping/ Kursi Makan kayu Minimalis,"QC Sangat jelek ,
Dipertimbangkan lagi jika ingin beli",1,0
348,d***e,Rak Susun Serbaguna / Rak Buku / Rak Ruang Tamu / Rak Kamar Tidur,"barang bagus pemasangan mudah tapi ada lecet dikit, over all oke sih",5,1
1277,Steven,Rak Sepatu Susun / Tempat Sepatu Sandal Lipat / Rak Kayu Serbaguna,"Produk rusak, klaim menyusahkan, buang buang waktu !!!",1,0
349,n***n,Kursi Kantor Ergonomis/ Kursi Kerja / Kursi Belajar / Kursi Ergonomis,"Produk sesuai,
responsive seller dan pengiriman cepat..👍
Terimakasih 😊🙏🏻",5,1
1280,Asep,Meja Rias Lampu LED / Meja Rias Kaca Sliding Minimalis / Meja Kosmetik,dalam kaca ada noda potongan kayu yg ga bisa di bersihkan karena ada di dalam kaca,3,0
1286,E***g,Kursi Lipat Portable/ Bangku Lipat Camping/ Kursi Makan kayu Minimalis,"barang tersedia di stok, setelah dipesan, dihubungi stok habis, dikirim hanya pesanan yg lainnya, diminta menyelesaikan order tanpa komplain, refund ktnya via tokped care...",2,0
350,Lestari,Meja Rias Putih / Meja Rias Minimalis / Dressing Table Meja Kosmetik,"Barang sesuai pesanan bagus , mksh ya responnya baik",5,1
351,Ibem,Homedoki Meja Makan Minimalis /Meja Cafe / Dining Table / Meja Belajar,dgn harga segini ya dapet kualitas seperti ini sih oke,5,1
1287,nblstoreid,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,Bagus namun dudukan rak tidak rata,3,0
353,Y***n,Rak Sepatu Susun Serbaguna Dengan Sofa / Rak Sepatu Scandinavian,bagus bentuknya dan lama masangnya...............,5,1
1288,Harry,Meja TV Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Rak Serbaguna,"packing kurang rapi tidak dibungkus pengaman bubble shg bila terbentur menyebabkan lecet pada partikelnya
proses di pengiriman melebihi dari waktu estimasi",3,0
1289,bmv,Kursi Cafe Minimalis Dengan Bantal Kulit / Kursi Kantor / Kursi Bar,Tidak ada ulasan,1,0
354,n***i,Meja Rias LED Minimalis / Meja Rias LED / Meja Lantai / Meja Kamar LED,good,5,1
1292,Musalamah,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,"Ga diterima mejanya.. belanja 2 barang kok pakai satu resi.. siapa yang lalai ini? seller apa kurir ini..semoga ada solusi, mejanya dikirim sama seller atau kurir mempros...",1,0
355,n***i,Meja Makan / Meja Minum Teh Jepang / Meja Tamu lipat / Meja Lesehan,good,5,1
357,Adi,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,"honestly, barang nya bagus, cukup lega sebagai storage...hanya assembly guide nya saja tidak terlalu detail, cukup challenge jg ngerakit nya...
overall, all good

thanks...",5,1
1293,Musalamah,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,"barang  yang sampai cuma 1, parahnya cuma  kursi doang yg sampai mejanya kagak akibat satu resi dua item furniture .. kesalahan di kurir atau seller ga jelas.. saling lem...",1,0
1294,Ezra,Meja Tv Minimalis / Meja TV Minimalis Kabinet / TV Stand Cabinet,Tidak ada ulasan,1,0
358,v***s,Rak Penyimpanan 5 Tingkat/ 5 Susun Rak Gudang Serbaguna Rak/ Rak Dapur,barang cepat sampai respont penjual cepat dan ramah....Awalnya smpet bingung cr pasangnya...bgtuh belajar dr youtube cara pasangnya ternyata mudah bgt...keren dan kokoh ....,5,1
1300,C***a,Lemari Laci Kayu / Rak Laci Penyimpanan Minimalis Dapur Kayu Serbaguna,Di etalase masih ada stock (banyak) malah pas udh checkout ternyata barang kosong. Kata penjual mau dikirim resi kosong untuk klaim pengembalian dana 2 minggu berbelit-be...,1,0
359,B***i,Meja Lipat Portable/ Meja Makan portable/ Meja Lipat Besi/ Meja Kayu,"Meja sesuai deskripsi, pengiriman lumayan cepat, recommended",5,1
1304,Giunaldo,Homedoki Ultrasonic Cleaning Machine / Pembersih Cuci Peralatan Kecil,"Tidak sesuai harapan, kacamata tetap berminyak, lebih mudah di cuci manual dengan sabun menghilangkan minyak",2,0
360,Nata,Meja Rias / Meja rias flip-top / Meja Rias Minimalis Kaki Kayu Solid,Seller bertanggung jawab atas kekurangan item,5,1
1305,Ki,Meja Rias Lampu LED / Meja Rias Kaca Sliding Minimalis / Meja Kosmetik,Tidak ada ulasan,1,0
363,Ruli,Eames Kursi Tamu untuk Kantor Kafe Kursi Belajar Kursi Bar Bersantai,Tidak ada ulasan,5,1
364,R***h,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,sssippp mantap kokoh juga.... masangnya mudah... instruksi jelas.... recommend seller...,5,1
1310,H***a,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,Tidak ada ulasan,3,0
366,Ferdy,Meja / Meja Makan / Meja Komputer / Meja Gaming / Meja Kantor,mudah dirakit,5,1
1311,R***a,Meja Belajar / Meja Kantor / Meja Kayu Minimalis / Meja Kerja,barang cacat,3,0
1317,ridwan,Rak Penyimpanan Rak Dapur Microwave Kamar Rak Serbaguna Rak Microwave,kualitas setara harga,3,0
367,Alim,Lemari Dinding Dapur / Lemari Kabinet Dapur / Kitchen Set Minimalis,"material bagus, pengait antar papannya nilai 7 dari 10. Gantungin pake scrup langsung unitnya ke tembok, agak repot",5,1
368,MATORI,Meja Kerja / Meja Komputer Meja Desktop Rumah Meja Tulis Sederhana,mejanya ok banget...sangat cocok untuk menemani anak belajar dan anak jadi betah belajar lama dengan meja tsb. pokoknya recomnded banget deh. tq,5,1
