Nama Pelanggan,Produk,Ulasan,Rating
Rico,Meja Kerja dan Belajar Hairpin Minimalis | MK13,Mantap dengan harga segini,5
Kasyfil,LINK PEMESANAN CUSTOM BANTAL/SARUNG ONLY/BUSA ONLY,Mantap..Jahitan lumayan rapi..pengiriman cepat ke aceh..packing aman..recommended seller..fast & quick respons..top..,5
r***n,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"datang dengan keadaan baik, kualitas sesuai harga👍🏼",5
Iwang,Kaki Meja - kaki Sofa Kayu - Wooden Table Legs Minimalis Lurus,kasih bintang 4 dulu deh karena kayunya ada yang beda ukurannya 1 kecil beda .. tetapi pengiriman cepat,4
Fahmi,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"good barang y, smpai dlm kondisi baik...",5
o***z,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"""perakitan yang mudah"" tidak selaras dengan daun meja yang belum include lubang sekrup",3
sergi,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC02,perfect,5
sergi,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC02,excelent quality,5
R***a,Alas Bantal Duduk kursi / Lesehan bulat rebounded edition | PFC15,Barang mantap pas dipasang dikursi,5
Fhillip,Meja Kerja dan Belajar Hairpin Minimalis | MK13,Kaki meja kurang kokoh,2
Firda,Meja Kerja dan Belajar Hairpin Minimalis | MK13,Tidak ada ulasan,5
A***n,Kaki meja kayu / wooden table legs miring editions heavy duty | TL06,"sudut tidak beraturan, pas dipasang tidak rata",3
A***r,Rangka Kaki meja Minimalis Heavy Duty 1 set | Craftsman,Tidak ada ulasan,5
Suzanti,Meja Kerja dan Belajar Hairpin Minimalis | MK13,1 kaki tidak rata jadi meja goyang2,3
Nine,Kaki meja kayu / wooden table legs miring editions heavy duty | TL06,Cepet smp nya,5
E***i,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,Bagus bantalnya. Kemasan juga rapi 👍👍👍,5
D***n,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,Produk sesuai deskripsi dan warna sesuai dengan yg di pesan,5
Muhmade,LINK PEMESANAN CUSTOM BANTAL/SARUNG ONLY/BUSA ONLY,barang cepat kelar tidak sampai 1 hari datang,5
amyn,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,"barang lumayan lah, pengiriman ok tapi barang yg sampai tdk sesuai gambar. di foto product terlihat busa tebal tapi pas sampai busa tipis",3
Prima,Meja laptop belajar dan tulis kerja kayu premium edition,sebaiknya di bulatan meja dikasih nomor atau angka untuk pasang kaki nya supaya tidak miring pemasangannya,4
The,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,kayunya sampe terkikis gara2 packingnya asal2an,3
The,Kaki meja kayu / wooden table legs miring editions heavy duty | TL06,"produknya ok, tp cara packingnya mengecewakan. harusnya diprotek supaya bagian besinya gak merusak kayunya",3
subiyanto,LINK PEMESANAN CUSTOM BANTAL/SARUNG ONLY/BUSA ONLY,"mantabs pesanan customsnya bagi yg mengiginkan sesuai keingginan, fast response dan pasti dijawab untuk diskusinya...",5
S***u,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,Kualitas biasa saja. Dapet meja warna putih,3
Brikit,Kaki meja hairpin Minimalis Heavy Duty | Craftsman,"pas,",5
V***a,kursi / bangku / tempat duduk busa bulat kayu edition - Amathes,Bagus,5
B***o,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"bagus, sesuai deskripsi",5
Wildan,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,"ukuran tidak sesuai semua, beli 24bh ukuran 20cm sebagian tidak sesuai ukuran yg di pesan",2
Maria,Alas Bantal Duduk kursi / sofa / lesehan Minimalis cushion PFC10,"padat, rapi sekaliiii, dan enak di pake duduk :) 
respon fast 
love it. thankyou so muchooo ❤️❤️❤️❤️",5
Dennis,Meja kerja / belajar / komputer / laptop square edition | MSB13,"BAHAN BAGUS tapi kualitas kurang, gampang goyang JANGAN DI BELI",1
R***a,CUSTOM MEJA BELAJAR,"respon cepat, proses cepat",5
David,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,"packing rapi.., puas... tambahan bubllewrap menghindari kerusakan... mantap...",5
y***i,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,"barang sesuai deskripsi, ramah, cepat sampai tujuan, thank u TOKOPEDIA",5
Reka,RIOT - Kursi lipat rounded lesehan sofa lipat folding rebounded,"Sesuai deskripsi, semoga awet",5
Rizky,Meja tamu / lesehan kayu serbaguna rounded edition | MW06,"baguus, kalo top tablenya ditebelin lagi makin bagus",5
bagus,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,"barang sesuai, pengiriman cepat, packing rapih, blm dipasang, tunggu finishing nanti lgsg dipasang. semoga jadi keren. thanks",5
d***i,Meja tamu / kopi minimalis bundar / bulat kayu | MW01,Pinggiran meja sedikit terbentur. Satu kaki meja gak ada lubang utk baut karet.,4
Sherley,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,Tipis dan gampang tumbang,3
L***n,Kaki meja hairpin Minimalis Heavy Duty | Craftsman,kualitas baik dan proses cepat,5
V***A,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"sangat bagus, packing rapi",5
Bimo,Meja Hairpin Coffee Table Minimalis | MK27,okeee bgs bgt packing aman bgt thank youuu,5
Arlaine,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,Barang sesuai pesanan,5
Prabu,Alas Bantal Duduk kursi / Lesehan Minimalis cushion edition | PFC01,"Untuk kualitas barangnya bisa dibilang oke empuknya lumayan covernya bisa dilepas dan dicuci, ukuran tepat 45x45",5
Leo,Meja kerja / belajar / komputer / laptop square edition | MSB13,"saran, di pilhan warna lebih baik pilihannya warna kayu muda bukan cream dan warna kayu tua bukan coklat",4
S***O,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,ok,4
n***a,Meja kerja / belajar / komputer / laptop square edition | MSB13,saya lupa pakai packing kayu jadi ada lecet di pingggir nya 😅,4
Teovilus,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,"Busa sedikit keras, kurang empuk",3
adwind,Meja Belajar dan Kerja Lipat Besi Minimalis Edition | MSB10,"alhamdulillah puas pisan, barangnya bagus, kokoh, pas banget buat saya.",5
Pungki,Meja Kerja Belajar Tulis Lipat dan laptop + lubang kabel - MSB05,"packing rapi barang bagus pengerjaan rapi ,,masukan aja bagian bawahnya mejanya dilapisin juga,,terima kasih",5
Mahendra,Kaki meja kayu / wooden table legs miring editions heavy duty | TL06,bagus tapi salah beli kalau cuma satu,5
Yesaya,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,ok aj,1
Randy,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,bagus awas salah pilih,5
Ade,Kaki meja kayu / wooden table legs lurus editions heavy duty | TL06,Packing aman 👍. Berfungsi dengan Baik!.,5
jepri,Kaki meja kayu / wooden table legs lurus editions heavy duty | TL06,produk sesuai dengan yang diinginkan,5
N***n,Meja kerja / belajar / komputer / laptop square edition | MSB13,bagus,5
Apriani,Meja Kerja dan Belajar Hairpin Minimalis | MK13,bagus tp mungil..,4
S***d,Meja kerja / belajar / komputer / laptop square edition | MSB13,"produk cukup bagus. ukuran, warna dan style pas dan menarik. setelah di rakit dan di letakkan, meja masih sedikit goyang. dan terdapat sedikit lecet, tapi tidak berpengar...",5
adis,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"kualitas meja sangat bagus, sesuai dengan harga, pengiriman sangat cepat, respon penjual juga sangat bagus",5
Eki,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,"trims kak, atas bantuannya atas kendala keterlambatan dari pihak kurir, seller sangat bertanggung jawab, trims",5
Sugaray,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,Udah terima dengan selamat. Double wrap aman,5
Panji,Meja kerja / belajar / komputer / laptop square edition | MSB13,"Okelah, bentuknya. Kurang kokoh, trus ya gitulah. Overall cukup",4
Alldy,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,mantab bisa di sesuaikan sandarannya .. makasih mudah2an awet,5
Suharto,KOTAK KARDUS KARTON LEMBARAN 100 x 50 3mm KEMASAN SINGLE POLOS BARU,Top,5
Aziz,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,Tidak sesiai gambar,1
Z***a,LINK PEMESANAN CUSTOM BANTAL/SARUNG ONLY/BUSA ONLY,"Respon agentnya ...cihuyyyyy banget, fast respon , mengerti apa mau customer dan komunikatif.... selain itu kalau barang jangan di ragukan emang expert nya, rapi dan bagu...",5
Dani,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,"barang sesuai, bagus. trima kasih toped dan seller..",5
CV,meja tamu / coffee table / side table / lesehan bulat minimalis |MS12,Bahannya bagus. Berfungsi dengan Baik!. Packing aman 👍.,5
duddy,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,posisi kaki pas dipasang rada miring tp masih ok lah,5
R***h,Meja Kerja dan Belajar Hairpin Minimalis | MK13,Lumayan,4
Ricco,Meja belajar tulis dan Laptop kayu minimalis - MSB11,Barangnya oke banget bestie ✨,5
daniel,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,"pengiriman lama kayu sempat jamuran, kualitas lumayan lah",3
M***I,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC03,👍🏻👍🏻👍🏻👍🏻,5
Sebas,Plat Kaki Besi Sofa Meja dan Kursi Anti Karat - Chub,mantap,5
Sebas,Plat Siku L Besi Penahan Furniture Anti Karat - Citrus,Tidak ada ulasan,5
Andries,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,Bahan bagus sesuai deskripsi dan pengiriman cepat……..penjual nkurir mantap,5
Yuhan,Meja Belajar / Kerja / laptop Industrial Knockdown 120x60| MK01,Packing aman seller responsive jngn lupa ingakan seller mengenai detail pesanan ya kaka kak yang ingin beli,2
Sesy,Meja tamu dan coffee minimalis hairpin series | MS16,"Lebih bagus dari foto, fast respon, seller ramah, harga terjangkau",5
Barry,Meja kerja / belajar / komputer / laptop square edition | MSB13,Ada aja ya pasti yg pecahnya..,4
Mey,Meja kerja / belajar / komputer / laptop square edition | MSB13,"bagus, cuman agak sedikit goyang aja kaki-kaki mejanya, jadi mesti ditambahin tali menyilang biar tegap mejanya. packaging super aman!!",5
R***s,Kaki meja hairpin Minimalis Heavy Duty | Craftsman,kok meja nya licin ya goyang apa ada solusonya utk ganjal supaya tdk licin,1
Syahril,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"Terima Kasih Barang sudah sampai,.. bagus",5
hilda,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,"maaf kak baru review.. barang oke n sesuai pesanan, sukses utk lapaknyaa",5
Reza,2 layer coffee table / meja tamu / sudut minimalis | MS24,Tidak ada ulasan,2
Winarti,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"Produk spesial, mudah pemasangan, good.... terima kasih seller, maaf kelupaan memberi ulasan....",5
Idrus,Meja tamu dan coffee minimalis hairpin series | MS16,"Barang sudah sampai, makasih byk :)",4
Idrus,Coffee table / meja tamu / sudut 2 layer series | MS23,"Barang sudah sampai, makasih byk :)",4
Yudi,Meja Kerja dan Belajar Hairpin Minimalis | MK13,kurang detail untuk kaki mejanya,4
Zavarina,LINK PEMESANAN CUSTOM BANTAL/SARUNG ONLY/BUSA ONLY,"Kereeeeennn deeehh cepat banget pengirimannya , barang rapi kualitas cover bagus, sukses trus kakak 👍🏻👍🏻",5
Wiraadhitama,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"GG enak dipake, tapi sayang bawah kakinya nggak ada karet jadi mejanya bisa meluncur",5
N***m,Meja Kerja dan Belajar Hairpin Minimalis | MK13,Oke,5
L***i,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC02,Tidak ada ulasan,4
Muhammad,Coffee table / meja tamu / sudut serbaguna | MS32,"Bahan yang di pakai memang seperti deskripsi, tetapi finishing dan kerapihan jauh berbeda, sebaiknya jangan jual gambar di etalase, pakailah foto detail real product anda",3
Lee,Meja Kerja dan Belajar Hairpin Minimalis | MK13,alhamdulillah.. muantep syekalii... bagusss.. packing uaman.. makasih hatur nuhunnnnnnn.. sukses terussss..aamiin,5
Fico,CUSTOM MEJA BELAJAR,"sampai dengan cepat dan selamat , barang gampang di rakit",5
o***a,Meja Hairpin Coffee Table Minimalis | MK27,"pesan pake instan siang hari baru dikirim jam 5 sore
saya bilang minta dikirim udah magrib penjualnya ga bisa maksimal pengiriman jam 5 kata penjualnya 
eh ternyata dia n...",5
M***o,Meja Belajar / Kerja / laptop Industrial Knockdown 120x60| MK01,"kaki yg sebelah ada salah pasang jadi harus dibongkar pasang dulu, tapi selain itu overall bagus 👍",4
A***r,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,"Barang sesuai dengan pesanan dan cepat sampai, cuma ternyata tidak setebal yang di foto",4
daniel,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,bagus banget..harga relatif. pengiriman aja yang agak lama,5
y***i,Bantal / Alas Duduk Lesehan Panjang Sofa/Kursi rebounded | FC07,"barang sesuai deskripsi, ramah, cepat sampai tujuan, thank u TOKOPEDIA",5
Eka,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,Seperti gambar..tebal bahan mantapp..thx seller🙏🏽🙏🏽🙏🏽,5
T***y,Alas bantal duduk kursi / sofa + sandaran | PFC08,Cantik. Bahan bagus.,5
W***n,WARA - Rak Dinding Gantung dan Tempel Minimalis - Pengrajin.com,Kualitas sangat bagus!. Jadi rapih. Harga terjangkau!.,5
A***f,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,"Packaging bagus, barangnya bagus, beneran tebal sesuai deskripsi",5
melinda,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"gampang pasangnya, bagus barangnya. kirim cepat, respon baik sekali.",5
Yemmy,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,Ok. Sesuai desc. Proses cepat. Recommended.,5
Surananda,Craftsman Meja Belajar dan Kerja Lipat Minimalis Edition | MSB05,"lumayann,, kualitas sesuai harga.",5
R***L,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC03,mantap,5
Jeri,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,mantap,5
Yohansen,Kaki meja kayu / wooden table legs miring editions heavy duty | TL06,1 kaki ada bekas coretan bolpoint yang belum dibersihkan,3
cs,RIOT - Kursi lipat rounded lesehan sofa lipat folding rebounded,"pesanan sudah diterima, packaging aman dan rapi, pengiriman cepat...kursinya bagus",5
Mahesa,NIRA - Rak Buku Gantung Dinding dan Tempel Minimalis - Pengrajin.com,Tidak ada ulasan,4
M,Meja belajar tulis dan Laptop kayu minimalis - MSB11,ya worth it lah,5
gilang,Meja Kerja dan Belajar Hairpin Minimalis | MK13,Kualitas barang cukup memuaskan untuk harga yang terjangkau. Proses pemasangan harus teliti karena tidak semudah produk sejenis pada umumnya. Overall produk yang bagus!,4
D***i,Meja Kerja dan Belajar Hairpin Minimalis | MK13,mantap,5
R***y,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,"diameter ujungnya sama, tidak meruncing seperti fotonya",3
Aditya,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"Mantep , respon seller baik , barang juga cukup memuaskan walau agak gak presisi pas udah berdiri tapi masih bisa diakali ganjelan",5
bayu,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,ok thanks,5
Heraldo,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,terlihat rapi..,5
S***o,Kaki meja kayu / wooden table legs miring editions heavy duty | TL06,"Quality bagus, Service bagus bgt.. thanks gan",5
Rudolf,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"Titip pesen tlg jagain jgn ada yg bocel, dikirim yang mulus 🙏. Packingan TOP aman menjaga risiko rusak selama perjalanan 👍. Pemasangan medium sulit karna kudu dikeker k...",4
Satriyo,Meja tamu / kopi kayu minimalis oval edition | MW02,Response dan pengiriman cepat tp mungkin perlu extra dlm packaging krn ada sedikit kerusakan...masih bisa di terima,4
G***a,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,"Barang sampai dengan aman. Bagus, sesuai ekspektasi",5
Satria,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,Barang sampai dengan aman.,5
W***a,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,barang bagus sesuai,5
fahmi,Meja kerja / belajar / komputer / laptop square edition | MSB13,"sesuai ekspektasi, bagus, pengiriman cepaaaat, packaging rapih",5
D***o,Meja Belajar / Kerja / laptop Industrial Knockdown | MK01,"Produk sesuai dengan deskripsi, kaki meja bisa dilepas berguna untuk orang yang butuh mobilitas. penjual ramah dan teliti sesuai terhadap pelanggan.",5
Dendy,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"Bagus, harga masuk akal, pengiriman cepeeet",5
Dendy,Meja Kerja dan Belajar Hairpin Minimalis | MK13,"Barang bagusss, harga masuk akal",5
Fierlindo,LINK PEMESANAN CUSTOM BANTAL/SARUNG ONLY/BUSA ONLY,"4 cm cukup tebal, kain yg digunakan bagus",5
nyi,Busa Rebounded Kotak Pengganti Bantal / sofa - Arctia,busa nya tebel mantap,5
M***a,Kaki meja besi / metal table leg heavy duty editions | TL17,yg buat skrup nya ga lurus,3
R***o,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,Barang sesuai deskripsi,5
Sieg,meja cpu l kantor minimalis craftsman 135*60*75+70*60*75,barangnya bagus. pengiriman cepat. produksi juga cepat. oke banget dengan harga segitu. Recommended,5
Maya,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,Barang sesuai dgn yg dipesan. Packing bagus & rapi 🙂,5
M***h,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC03,Rapi dan cakep barangnya,5
o***e,Eribo - Meja Tamu 4 leg - coffee table minimalist,Meja nya ok,5
Rifani,Meja belajar tulis dan Laptop kayu minimalis - MSB11,"oke, bagus",5
Rais,Meja belajar tulis dan Laptop kayu minimalis - MSB11,Mantap barang sesuai packingan amann👍🏻👍🏻Kualitas meja bagus.,5
Ari,LINK PEMESANAN CUSTOM BANTAL/SARUNG ONLY/BUSA ONLY,Tidak ada ulasan,5
D***i,Kaki Meja Sofa Kayu furniture / Wooden Table Legs Minimalist | Miring,barang nya bagus,5
Trismiyanto,Plat Siku L Besi Penahan Furniture Anti Karat - Citrus,"keren, puas bgt, 
makasih seller,
🙏🏻🙏🏻🙏🏻",5
P***i,Meja Kerja dan Belajar Hairpin Minimalis | MK13,Dukung UMKM... Perlu ditingkatkan lagi kualitasnya,5
eka,Bantal / Alas Duduk Lesehan Kotak Sofa/Kursi rebounded | FC06,baguss. kerenn,5
S***t,Craftsman Meja Belajar dan Kerja Lipat Minimalis Edition | MSB05,"mejanya lumayan bagus. pengirimannya juga cepet, kirain bakal lebih dari 7 hari, ternyata datang lebih cepet.",5
The,WITA - Kursi lesehan lipat sofa folding busa Dakron Premium edition,"Admin komunikatif, barang mendarat dengan selamat dan barang sesuai harapan. Top markotop. Recomended",5
Maya,Alas Bantal Duduk Lesehan Kotak Sofa/Kursi rebounded | FC04,Barang sesuai dgn yg dipesan. Packing bagus & rapi,5
Asep,Kaki meja hairpin Minimalis Heavy Duty | Craftsman,Terima kasih pelayan cepat,5
Emi,Meja belajar tulis dan Laptop kayu minimalis - MSB11,mantapp,5
Fahdi,Kaki meja besi / metal table leg heavy duty industrial editions | TL16,ok,5
yoga,Stool bulat / kursi samping / bangku minimalis | STO04,"Kualitas kain dan bantalannya oke, cuman kakinya kaya kerasa kurang kokoh, lebih bagus kalo di bawahnya itu dikasi karet, soalnya kerasa ga rata klo ditaro di lantai, bun...",4
R***o,LINK PEMESANAN CUSTOM BANTAL/SARUNG ONLY/BUSA ONLY,gud!!,5
M***a,CUSTOM BANTAL / CUSTOM BUSA / CUSTOM SARUNG BANTAL ONLY,"Beli ini buat anak saya yg sudah gak muat duduk di high chair tp masih kurang tinggi kalau duduk di kursi meja makan .. bantalnya bagus, jahitan rapi dan sarungnya bahan...",5
